Online_Grocery_Site,Product_Category,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %
jiomart.com,Buy Snacks and Namkeen,Taali Smoky Barbeque Protien Puffs,60.0,gm,Saturday,25 Nov 2023,59.0,39.0,33
jiomart.com,Buy Snacks and Namkeen,Taali Masala Mania Protein Puffs,60.0,gm,Saturday,25 Nov 2023,59.0,39.0,33
jiomart.com,Buy Snacks and Namkeen,Taali Sriracha Spice Roasted Makhana,60.0,gm,Saturday,25 Nov 2023,120.0,80.0,33
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Fruit & Nut Chocolate,36.0,gm,Saturday,25 Nov 2023,45.0,40.0,11
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Roast Almond Chocolate,36.0,gm,Saturday,25 Nov 2023,45.0,40.0,11
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Chocolate,24.0,gm,Saturday,25 Nov 2023,20.0,18.0,10
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Crackle Chocolate,36.0,gm,Saturday,25 Nov 2023,45.0,38.0,15
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Family Pack Chocolate,130.0,gm,Saturday,25 Nov 2023,130.0,109.0,16
jiomart.com,Buy Chocolates and Can,Cadbury Dairy Milk Silk Oreo Chocolate,60.0,gm,Saturday,25 Nov 2023,85.0,74.0,12
jiomart.com,Buy Healthy Breakfast ,Kellogg's Fruit & Nut Muesli,750.0,gm,Saturday,25 Nov 2023,490.0,326.0,33
jiomart.com,Buy Healthy Breakfast ,Kellogg's Oats,900.0,gm,Saturday,25 Nov 2023,185.0,124.0,32
jiomart.com,Buy Healthy Breakfast ,Tata Soulfull Masala Oats+ Mast Masala,38.0,gm,Saturday,25 Nov 2023,15.0,10.0,33
jiomart.com,Buy Healthy Breakfast ,Saffola Classic Instant Masala Oats,38.0,gm,Saturday,25 Nov 2023,17.0,15.0,11
jiomart.com,Buy Healthy Breakfast ,Tata Soulfull Masala Oats+ Desi Veggie,38.0,gm,Saturday,25 Nov 2023,15.0,10.0,33
jiomart.com,Buy Healthy Breakfast ,Saffola Classic Masala Oats,500.0,gm,Saturday,25 Nov 2023,228.0,183.0,19
jiomart.com,Buy Ready To Cook Food,Lijjat Udad Papad,200.0,gm,Saturday,25 Nov 2023,77.0,69.0,10
jiomart.com,Buy Ready To Cook Food,MTR 3 Minute Breakfast Poha Mix,60.0,gm,Saturday,25 Nov 2023,27.0,18.0,33
jiomart.com,Buy Ready To Cook Food,Knorr Classic Thick Tomato Soup,53.0,gm,Saturday,25 Nov 2023,60.0,45.0,25
jiomart.com,Buy Ready To Cook Food,Knorr Classic Hot & Sour Vegetable Soup,41.0,gm,Saturday,25 Nov 2023,60.0,45.0,25
jiomart.com,Buy Ready To Cook Food,Lijjat Punjabi Masala Special Papad,200.0,gm,Saturday,25 Nov 2023,89.0,80.0,10
jiomart.com,Buy Ready To Cook Food,Ram Bandhu Udad Papad,200.0,gm,Saturday,25 Nov 2023,90.0,45.0,50
jiomart.com,"Buy Whole Wheat Toast,",Britannia Toastea Premium Bake Rusk,182.0,gm,Saturday,25 Nov 2023,30.0,29.0,3
jiomart.com,"Buy Whole Wheat Toast,",Parle Elaichi Rusk,400.0,gm,Saturday,25 Nov 2023,75.0,52.0,30
jiomart.com,"Buy Whole Wheat Toast,",Britannia Toastea Premium Bake Rusk,400.0,gm,Saturday,25 Nov 2023,75.0,63.0,16
jiomart.com,Order Fresh Breads and,Muffets And Tuffets White Bread,400.0,gm,Saturday,25 Nov 2023,56.0,28.0,50
jiomart.com,Order Fresh Breads and,Muffets & Tuffets Multigrain Bread,400.0,gm,Saturday,25 Nov 2023,70.0,35.0,50
jiomart.com,Order Fresh Breads and,Britannia 100% Whole Wheat Bread,450.0,gm,Saturday,25 Nov 2023,50.0,45.0,10
jiomart.com,Order Fresh Breads and,"Schar Pan Rustico Gluten Free Bread (Brown Bread),",250.0,gm,Saturday,25 Nov 2023,545.0,518.0,4
jiomart.com,Order Fresh Breads and,"Schar Pan Blanco Gluten Free Bread (White Bread),",250.0,gm,Saturday,25 Nov 2023,545.0,518.0,4
jiomart.com,Buy Chai Online | Best,Brooke Bond Taj Mahal Tea,500.0,gm,Saturday,25 Nov 2023,450.0,364.0,19
jiomart.com,Buy Chai Online | Best,Tata Gold Leaf Tea,500.0,gm,Saturday,25 Nov 2023,300.0,235.0,21
jiomart.com,Coffee Online - Buy In,Nescafe Classic Instant Coffee,90.0,gm,Saturday,25 Nov 2023,350.0,287.0,18
jiomart.com,Coffee Online - Buy In,Nescafe Classic Instant Coffee,45.0,gm,Saturday,25 Nov 2023,170.0,141.0,17
jiomart.com,Coffee Online - Buy In,BRU Instant Coffee,100.0,gm,Saturday,25 Nov 2023,300.0,260.0,13
jiomart.com,Coffee Online - Buy In,Nescafe Classic Instant Coffee,45.0,gm,Saturday,25 Nov 2023,180.0,167.0,7
jiomart.com,Coffee Online - Buy In,Nescafe Sunrise Instant Coffee Powder,50.0,gm,Saturday,25 Nov 2023,115.0,105.0,8
jiomart.com,Coffee Online - Buy In,Nescafe Classic Instant Coffee,24.0,gm,Saturday,25 Nov 2023,92.0,85.0,7
jiomart.com,Coffee Online - Buy In,BRU Green Label Filter Coffee Powder,500.0,gm,Saturday,25 Nov 2023,280.0,226.0,19
jiomart.com,Coffee Online - Buy In,Nescafe Classic Instant Coffee Powder,190.0,gm,Saturday,25 Nov 2023,680.0,610.0,10
jiomart.com,Buy Health Drinks and ,Bournvita,750.0,gm,Saturday,25 Nov 2023,370.0,262.0,29
jiomart.com,Buy Health Drinks and ,Dabur Chyawanprash 3x Immunity With Awaleha,950.0,gm,Saturday,25 Nov 2023,395.0,335.0,15
jiomart.com,Buy Health Drinks and ,Horlicks Chocolate Delight,750.0,gm,Saturday,25 Nov 2023,375.0,255.0,32
jiomart.com,Buy Health Drinks and ,Bournvita,75.0,gm,Saturday,25 Nov 2023,30.0,27.0,10
jiomart.com,Buy Health Drinks and ,Amul Pro Whey Protein Drink,500.0,gm,Saturday,25 Nov 2023,180.0,140.0,22
jiomart.com,Buy Health Drinks and ,Women's Horlicks Plus Caramel Drink Mix,400.0,gm,Saturday,25 Nov 2023,355.0,295.0,16
jiomart.com,Buy Health Drinks and ,Dabur Chyawanprash Awaleha,250.0,gm,Saturday,25 Nov 2023,116.0,96.0,17
jiomart.com,Buy Health Drinks and ,Bournvita,500.0,gm,Saturday,25 Nov 2023,233.0,173.0,25
jiomart.com,Buy Health Drinks and ,Zandu Sona Chandi Chyawanplus,900.0,gm,Saturday,25 Nov 2023,385.0,260.0,32
jiomart.com,Best Skin Care Product,Pond's Bright Beauty Spot-less Glow Face Wash,200.0,gm,Saturday,25 Nov 2023,430.0,215.0,50
jiomart.com,Best Skin Care Product,Glow & Lovely Advanced Multi Vitamin Cream,110.0,gm,Saturday,25 Nov 2023,270.0,210.0,22
jiomart.com,Buy Oral Care Products,Trending    Colgate Visible White O2 Aromatic Mint Toothpaste,50.0,gm,Saturday,25 Nov 2023,250.0,200.0,20
jiomart.com,Buy Oral Care Products,Colgate Strong Teeth Strong you & Calcium Boost Toothpaste Saver Pack,500.0,gm,Saturday,25 Nov 2023,294.0,214.0,27
jiomart.com,Buy Oral Care Products,Colgate Swarna Vedshakti Toothpaste,300.0,gm,Saturday,25 Nov 2023,220.0,121.0,45
jiomart.com,Buy Bath and Hand Wash,Lifebuoy Total 10 Germ Protection Soap,40.0,gm,Saturday,25 Nov 2023,10.0,9.0,10
jiomart.com,Buy Bath and Hand Wash,Mysore Sandal Soap,75.0,gm,Saturday,25 Nov 2023,42.0,39.0,7
jiomart.com,Buy Flour Online - Att,Suji / Rawa,500.0,gm,Saturday,25 Nov 2023,53.0,25.0,52
jiomart.com,Buy Flour Online - Att,Besan,500.0,gm,Saturday,25 Nov 2023,95.0,43.0,54
jiomart.com,Buy Dals and Pulses On,Good Life Raw Peanuts,500.0,gm,Saturday,25 Nov 2023,120.0,101.0,15
jiomart.com,Buy Dals and Pulses On,Good Life Kabuli Chana,500.0,gm,Saturday,25 Nov 2023,134.0,111.0,17
jiomart.com,Buy Dals and Pulses On,Good Life Moong Dal,500.0,gm,Saturday,25 Nov 2023,96.0,76.0,20
jiomart.com,Buy Dals and Pulses On,Good Life Chana Dal,500.0,gm,Saturday,25 Nov 2023,70.0,52.0,25
jiomart.com,Buy Dals and Pulses On,Good Life Whole Moong,500.0,gm,Saturday,25 Nov 2023,95.0,85.0,10
jiomart.com,Buy Dals and Pulses On,Tata Sampann Unpolished Toor / Arhar Dal,500.0,gm,Saturday,25 Nov 2023,143.0,132.0,7
jiomart.com,Buy Dals and Pulses On,Tata Sampann Unpolished Moong Dal,500.0,gm,Saturday,25 Nov 2023,105.0,97.0,7
jiomart.com,Buy Dals and Pulses On,Good Life Masoor Dal,500.0,gm,Saturday,25 Nov 2023,69.0,57.0,17
jiomart.com,Buy Rice and Rice Prod,Tata Sampann White Poha,500.0,gm,Saturday,25 Nov 2023,53.0,35.0,33
jiomart.com,"Buy Salt, Sugar and Ja",Parth Jaggery,950.0,gm,Saturday,25 Nov 2023,90.0,62.0,31
jiomart.com,Buy Dry Fruits and Nut,Good Life Almonds,500.0,gm,Saturday,25 Nov 2023,549.0,349.0,36
jiomart.com,Buy Dry Fruits and Nut,Good Life (W320) Cashews,500.0,gm,Saturday,25 Nov 2023,499.0,399.0,20
jiomart.com,Buy Dry Fruits and Nut,Good Life Yellow Kishmish,500.0,gm,Saturday,25 Nov 2023,183.0,129.0,29
jiomart.com,Buy Dry Fruits and Nut,Good Life Value Almond,500.0,gm,Saturday,25 Nov 2023,525.0,315.0,40
jiomart.com,Organic Masala - Buy S,Good Life Jeera,100.0,gm,Saturday,25 Nov 2023,150.0,89.0,40
jiomart.com,Organic Masala - Buy S,Good Life Jeera,500.0,gm,Saturday,25 Nov 2023,740.0,359.0,51
jiomart.com,Organic Masala - Buy S,Good Life Jeera,200.0,gm,Saturday,25 Nov 2023,305.0,175.0,42
jiomart.com,Organic Masala - Buy S,Good Life Big Mustard,100.0,gm,Saturday,25 Nov 2023,25.0,15.0,40
jiomart.com,Organic Masala - Buy S,Good Life Chilli Powder,100.0,gm,Saturday,25 Nov 2023,50.0,32.0,36
jiomart.com,Organic Masala - Buy S,Good Life Compounded Hing Powder,50.0,gm,Saturday,25 Nov 2023,95.0,55.0,42
jiomart.com,Organic Masala - Buy S,Smith & Jones Ginger Garlic Paste,200.0,gm,Saturday,25 Nov 2023,50.0,29.0,42
jiomart.com,Organic Masala - Buy S,Aashirvaad Chilli Powder,100.0,gm,Saturday,25 Nov 2023,72.0,36.0,50
jiomart.com,Organic Masala - Buy S,Lotus Spices Green Elaichi,10.0,gm,Saturday,25 Nov 2023,39.0,28.0,28
jiomart.com,Buy Detergents Online ,Rin Detergent Bar,110.0,gm,Saturday,25 Nov 2023,10.0,9.0,10
jiomart.com,Buy Detergents Online ,Surf Excel Detergent Bar,80.0,gm,Saturday,25 Nov 2023,10.0,9.0,10
